location,x_coord,y_coord,z_coord,orientation
PAL0153120703,69700,54800,4500,2
PAL0153120901,69700,53000,6000,2
PAL0153120902,69700,53900,6000,2
PAL0153120903,69700,54800,6000,2
PAL0153121101,69700,53000,7500,2
PAL0153121102,69700,53900,7500,2
PAL0153121103,69700,54800,7500,2
PAL0153121301,69700,53000,9000,2
PAL0153121302,69700,53900,9000,2
PAL0153121303,69700,54800,9000,2
PAL0153121501,69700,53000,10500,2
PAL0153121502,69700,53900,10500,2
PAL0153121503,69700,54800,10500,2
PAL0153140101,69700,55700,0,2
PAL0153140102,69700,56600,0,2
PAL0153140103,69700,57500,0,2
PAL0153140301,69700,55700,1500,2
PAL0153140302,69700,56600,1500,2
PAL0153140303,69700,57500,1500,2
PAL0153140501,69700,55700,3000,2
PAL0153140502,69700,56600,3000,2
PAL0153140503,69700,57500,3000,2
PAL0153140701,69700,55700,4500,2
PAL0153140702,69700,56600,4500,2
PAL0153140703,69700,57500,4500,2
PAL0153140901,69700,55700,6000,2
PAL0153140902,69700,56600,6000,2
PAL0153140903,69700,57500,6000,2
PAL0153141101,69700,55700,7500,2
PAL0153141102,69700,56600,7500,2
PAL0153141103,69700,57500,7500,2
PAL0153141301,69700,55700,9000,2
PAL0153141302,69700,56600,9000,2
PAL0153141303,69700,57500,9000,2
PAL0153141501,69700,55700,10500,2
PAL0153141502,69700,56600,10500,2
PAL0153141503,69700,57500,10500,2
PAL0162010101,71000,0,0,4
PAL0162010102,71000,900,0,4
PAL0162010103,71000,1800,0,4
PAL0162010501,71000,0,3000,4
PAL0162010502,71000,900,3000,4
PAL0162010503,71000,1800,3000,4
PAL0162010701,71000,0,4500,4
PAL0162010702,71000,900,4500,4
PAL0162010703,71000,1800,4500,4
PAL0162010901,71000,0,6000,4
PAL0162010902,71000,900,6000,4
PAL0162010903,71000,1800,6000,4
PAL0162011101,71000,0,7500,4
PAL0162011102,71000,900,7500,4
PAL0162011103,71000,1800,7500,4
PAL0162011301,71000,0,9000,4
PAL0162011302,71000,900,9000,4
PAL0162011303,71000,1800,9000,4
PAL0162011501,71000,0,10500,4
PAL0162011502,71000,900,10500,4
PAL0162011503,71000,1800,10500,4
PAL0162020101,75700,0,0,2
PAL0162020102,75700,900,0,2
PAL0162020103,75700,1800,0,2
PAL0162020301,75700,0,1500,2
PAL0162020302,75700,900,1500,2
PAL0162020303,75700,1800,1500,2
PAL0162020501,75700,0,3000,2
PAL0162020502,75700,900,3000,2
PAL0162020503,75700,1800,3000,2
PAL0162020701,75700,0,4500,2
PAL0162020702,75700,900,4500,2
PAL0162020703,75700,1800,4500,2
PAL0162020901,75700,0,6000,2
PAL0162020902,75700,900,6000,2
PAL0162020903,75700,1800,6000,2
PAL0162021101,75700,0,7500,2
PAL0162021102,75700,900,7500,2
PAL0162021103,75700,1800,7500,2
PAL0162021301,75700,0,9000,2
PAL0162021302,75700,900,9000,2
PAL0162021303,75700,1800,9000,2
PAL0162021501,75700,0,10500,2
PAL0162021502,75700,900,10500,2
PAL0162021503,75700,1800,10500,2
PAL0162030101,71000,2700,0,4
PAL0162030102,71000,3600,0,4
PAL0162030103,71000,4500,0,4
PAL0162030301,71000,2700,1500,4
PAL0162030302,71000,3600,1500,4
PAL0162030303,71000,4500,1500,4
PAL0162030501,71000,2700,3000,4
PAL0162030502,71000,3600,3000,4
PAL0162030503,71000,4500,3000,4
PAL0162030701,71000,2700,4500,4
PAL0162030702,71000,3600,4500,4
PAL0162030703,71000,4500,4500,4
PAL0162030901,71000,2700,6000,4
PAL0162030902,71000,3600,6000,4
PAL0162030903,71000,4500,6000,4
PAL0162031101,71000,2700,7500,4
PAL0162031102,71000,3600,7500,4
PAL0162031103,71000,4500,7500,4
PAL0162031301,71000,2700,9000,4
PAL0162031302,71000,3600,9000,4
PAL0162031303,71000,4500,9000,4
PAL0162031501,71000,2700,10500,4
PAL0162031502,71000,3600,10500,4
PAL0162031503,71000,4500,10500,4
PAL0162040101,75700,2700,0,2
PAL0162040102,75700,3600,0,2
PAL0162040103,75700,4500,0,2
PAL0162040301,75700,2700,1500,2
PAL0162040302,75700,3600,1500,2
PAL0162040303,75700,4500,1500,2
PAL0162040501,75700,2700,3000,2
PAL0162040502,75700,3600,3000,2
PAL0162040503,75700,4500,3000,2
PAL0162040701,75700,2700,4500,2
PAL0162040702,75700,3600,4500,2
PAL0162040703,75700,4500,4500,2
PAL0162040901,75700,2700,6000,2
PAL0162040902,75700,3600,6000,2
PAL0162040903,75700,4500,6000,2
PAL0162041101,75700,2700,7500,2
PAL0162041102,75700,3600,7500,2
PAL0162041103,75700,4500,7500,2
PAL0162041301,75700,2700,9000,2
PAL0162041302,75700,3600,9000,2
PAL0162041303,75700,4500,9000,2
PAL0162041501,75700,2700,10500,2
PAL0162041502,75700,3600,10500,2
PAL0162041503,75700,4500,10500,2
PAL0162050101,71000,5400,0,4
PAL0162050102,71000,6300,0,4
PAL0162050103,71000,7200,0,4
PAL0162050301,71000,5400,1500,4
PAL0162050302,71000,6300,1500,4
PAL0162050303,71000,7200,1500,4
PAL0162050501,71000,5400,3000,4
PAL0162050502,71000,6300,3000,4
PAL0162050503,71000,7200,3000,4
PAL0162050701,71000,5400,4500,4
PAL0162050702,71000,6300,4500,4
PAL0162050703,71000,7200,4500,4
PAL0162050901,71000,5400,6000,4
PAL0162050902,71000,6300,6000,4
PAL0162050903,71000,7200,6000,4
PAL0162051101,71000,5400,7500,4
PAL0162051102,71000,6300,7500,4
PAL0162051103,71000,7200,7500,4
PAL0162051301,71000,5400,9000,4
PAL0162051302,71000,6300,9000,4
PAL0162051303,71000,7200,9000,4
PAL0162051501,71000,5400,10500,4
PAL0162051502,71000,6300,10500,4
PAL0162051503,71000,7200,10500,4
PAL0162060101,75700,5400,0,2
PAL0162060102,75700,6300,0,2
PAL0162060103,75700,7200,0,2
PAL0162060301,75700,5400,1500,2
PAL0162060302,75700,6300,1500,2
PAL0162060303,75700,7200,1500,2
PAL0162060501,75700,5400,3000,2
PAL0162060502,75700,6300,3000,2
PAL0162060503,75700,7200,3000,2
PAL0162060701,75700,5400,4500,2
PAL0162060702,75700,6300,4500,2
PAL0162060703,75700,7200,4500,2
PAL0162060901,75700,5400,6000,2
PAL0162060902,75700,6300,6000,2
PAL0162060903,75700,7200,6000,2
PAL0162061101,75700,5400,7500,2
PAL0162061102,75700,6300,7500,2
PAL0162061103,75700,7200,7500,2
PAL0162061301,75700,5400,9000,2
PAL0162061302,75700,6300,9000,2
PAL0162061303,75700,7200,9000,2
PAL0162061501,75700,5400,10500,2
PAL0162061502,75700,6300,10500,2
PAL0162061503,75700,7200,10500,2
PAL0162070101,71000,8100,0,4
PAL0162070102,71000,9000,0,4
PAL0162070103,71000,9900,0,4
PAL0162070301,71000,8100,1500,4
PAL0162070302,71000,9000,1500,4
PAL0162070303,71000,9900,1500,4
PAL0162070501,71000,8100,3000,4
PAL0162070502,71000,9000,3000,4
PAL0162070503,71000,9900,3000,4
PAL0162070701,71000,8100,4500,4
PAL0162070702,71000,9000,4500,4
PAL0162070703,71000,9900,4500,4
PAL0162070901,71000,8100,6000,4
PAL0162070902,71000,9000,6000,4
PAL0162070903,71000,9900,6000,4
PAL0162071101,71000,8100,7500,4
PAL0162071102,71000,9000,7500,4
PAL0162071103,71000,9900,7500,4
PAL0162071301,71000,8100,9000,4
PAL0162071302,71000,9000,9000,4
PAL0162071303,71000,9900,9000,4
PAL0162071501,71000,8100,10500,4
PAL0162071502,71000,9000,10500,4
PAL0162071503,71000,9900,10500,4
PAL0162080101,75700,8100,0,2
PAL0162080102,75700,9000,0,2
PAL0162080103,75700,9900,0,2
PAL0162080301,75700,8100,1500,2
PAL0162080302,75700,9000,1500,2
PAL0162080303,75700,9900,1500,2
PAL0162080501,75700,8100,3000,2
PAL0162080502,75700,9000,3000,2
PAL0162080503,75700,9900,3000,2
PAL0162080701,75700,8100,4500,2
PAL0162080702,75700,9000,4500,2
PAL0162080703,75700,9900,4500,2
PAL0162080901,75700,8100,6000,2
PAL0162080902,75700,9000,6000,2
PAL0162080903,75700,9900,6000,2
PAL0162081101,75700,8100,7500,2
PAL0162081102,75700,9000,7500,2
PAL0162081103,75700,9900,7500,2
PAL0162081301,75700,8100,9000,2
PAL0162081302,75700,9000,9000,2
PAL0162081303,75700,9900,9000,2
PAL0162081501,75700,8100,10500,2
PAL0162081502,75700,9000,10500,2
PAL0162081503,75700,9900,10500,2
PAL0162090101,71000,10800,0,4
PAL0162090102,71000,11700,0,4
PAL0162090103,71000,12600,0,4
PAL0162090301,71000,10800,1500,4
PAL0162090302,71000,11700,1500,4
PAL0162090303,71000,12600,1500,4
PAL0162090501,71000,10800,3000,4
PAL0162090502,71000,11700,3000,4
PAL0162090503,71000,12600,3000,4
PAL0162090701,71000,10800,4500,4
PAL0162090702,71000,11700,4500,4
PAL0162090703,71000,12600,4500,4
PAL0162090901,71000,10800,6000,4
PAL0162090902,71000,11700,6000,4
PAL0162090903,71000,12600,6000,4
PAL0162091101,71000,10800,7500,4
PAL0162091102,71000,11700,7500,4
PAL0162091103,71000,12600,7500,4
PAL0162091301,71000,10800,9000,4
PAL0162091302,71000,11700,9000,4
PAL0162091303,71000,12600,9000,4
PAL0162091501,71000,10800,10500,4
PAL0162091502,71000,11700,10500,4
PAL0162091503,71000,12600,10500,4
PAL0162100101,75700,10800,0,2
PAL0162100102,75700,11700,0,2
PAL0162100103,75700,12600,0,2
PAL0162100301,75700,10800,1500,2
PAL0162100302,75700,11700,1500,2
PAL0162100303,75700,12600,1500,2
PAL0162100501,75700,10800,3000,2
PAL0162100502,75700,11700,3000,2
PAL0162100503,75700,12600,3000,2
PAL0162100701,75700,10800,4500,2
PAL0162100702,75700,11700,4500,2
PAL0162100703,75700,12600,4500,2
PAL0162100901,75700,10800,6000,2
PAL0162100902,75700,11700,6000,2
PAL0162100903,75700,12600,6000,2
PAL0162101101,75700,10800,7500,2
PAL0162101102,75700,11700,7500,2
PAL0162101103,75700,12600,7500,2
PAL0162101301,75700,10800,9000,2
PAL0162101302,75700,11700,9000,2
PAL0162101303,75700,12600,9000,2
PAL0162101501,75700,10800,10500,2
PAL0162101502,75700,11700,10500,2
PAL0162101503,75700,12600,10500,2
PAL0162110101,71000,13500,0,4
PAL0162110102,71000,14400,0,4
PAL0162110103,71000,15300,0,4
PAL0162110301,71000,13500,1500,4
PAL0162110302,71000,14400,1500,4
PAL0162110303,71000,15300,1500,4
PAL0162110501,71000,13500,3000,4
PAL0162110502,71000,14400,3000,4
PAL0162110503,71000,15300,3000,4
PAL0162110701,71000,13500,4500,4
PAL0162110702,71000,14400,4500,4
PAL0162110703,71000,15300,4500,4
PAL0162110901,71000,13500,6000,4
PAL0162110902,71000,14400,6000,4
PAL0162110903,71000,15300,6000,4
PAL0162111101,71000,13500,7500,4
PAL0162111102,71000,14400,7500,4
PAL0162111103,71000,15300,7500,4
PAL0162111301,71000,13500,9000,4
PAL0162111302,71000,14400,9000,4
PAL0162111303,71000,15300,9000,4
PAL0162111501,71000,13500,10500,4
PAL0162111502,71000,14400,10500,4
PAL0162111503,71000,15300,10500,4
PAL0162120101,75700,13500,0,2
PAL0162120102,75700,14400,0,2
PAL0162120103,75700,15300,0,2
PAL0162120301,75700,13500,1500,2
PAL0162120302,75700,14400,1500,2
PAL0162120303,75700,15300,1500,2
PAL0162120501,75700,13500,3000,2
PAL0162120502,75700,14400,3000,2
PAL0162120503,75700,15300,3000,2
PAL0162120701,75700,13500,4500,2
PAL0162120702,75700,14400,4500,2
PAL0162120703,75700,15300,4500,2
PAL0162120901,75700,13500,6000,2
PAL0162120902,75700,14400,6000,2
PAL0162120903,75700,15300,6000,2
PAL0162121101,75700,13500,7500,2
PAL0162121102,75700,14400,7500,2
PAL0162121103,75700,15300,7500,2
PAL0162121301,75700,13500,9000,2
PAL0162121302,75700,14400,9000,2
PAL0162121303,75700,15300,9000,2
PAL0162121501,75700,13500,10500,2
PAL0162121502,75700,14400,10500,2
PAL0162121503,75700,15300,10500,2
PAL0162130101,71000,16200,0,4
PAL0162130102,71000,17100,0,4
PAL0162130103,71000,18000,0,4
PAL0162130301,71000,16200,1500,4
PAL0162130302,71000,17100,1500,4
PAL0162130303,71000,18000,1500,4
PAL0162130501,71000,16200,3000,4
PAL0162130502,71000,17100,3000,4
PAL0162130503,71000,18000,3000,4
PAL0162130701,71000,16200,4500,4
PAL0162130702,71000,17100,4500,4
PAL0162130703,71000,18000,4500,4
PAL0162130901,71000,16200,6000,4
PAL0162130902,71000,17100,6000,4
PAL0162130903,71000,18000,6000,4
PAL0162131101,71000,16200,7500,4
PAL0162131102,71000,17100,7500,4
PAL0162131103,71000,18000,7500,4
PAL0162131301,71000,16200,9000,4
PAL0162131302,71000,17100,9000,4
PAL0162131303,71000,18000,9000,4
PAL0162131501,71000,16200,10500,4
PAL0162131502,71000,17100,10500,4
PAL0162131503,71000,18000,10500,4
PAL0162140101,75700,16200,0,2
PAL0162140102,75700,17100,0,2
PAL0162140103,75700,18000,0,2
PAL0162140301,75700,16200,1500,2
PAL0162140302,75700,17100,1500,2
PAL0162140303,75700,18000,1500,2
PAL0162140501,75700,16200,3000,2
PAL0162140502,75700,17100,3000,2
PAL0162140503,75700,18000,3000,2
PAL0162140701,75700,16200,4500,2
PAL0162140702,75700,17100,4500,2
PAL0162140703,75700,18000,4500,2
PAL0162140901,75700,16200,6000,2
PAL0162140902,75700,17100,6000,2
PAL0162140903,75700,18000,6000,2
PAL0162141101,75700,16200,7500,2
PAL0162141102,75700,17100,7500,2
PAL0162141103,75700,18000,7500,2
PAL0162141301,75700,16200,9000,2
PAL0162141302,75700,17100,9000,2
PAL0162141303,75700,18000,9000,2
PAL0162141501,75700,16200,10500,2
PAL0162141502,75700,17100,10500,2
PAL0162141503,75700,18000,10500,2
PAL0162150101,71000,18900,0,4
PAL0162150102,71000,19800,0,4
PAL0162150103,71000,20700,0,4
PAL0162150301,71000,18900,1500,4
PAL0162150302,71000,19800,1500,4
PAL0162150303,71000,20700,1500,4
PAL0162150501,71000,18900,3000,4
PAL0162150502,71000,19800,3000,4
PAL0162150503,71000,20700,3000,4
PAL0162150701,71000,18900,4500,4
PAL0162150702,71000,19800,4500,4
PAL0162150703,71000,20700,4500,4
PAL0162150901,71000,18900,6000,4
PAL0162150902,71000,19800,6000,4
PAL0162150903,71000,20700,6000,4
PAL0162151101,71000,18900,7500,4
PAL0162151102,71000,19800,7500,4
PAL0162151103,71000,20700,7500,4
PAL0162151301,71000,18900,9000,4
PAL0162151302,71000,19800,9000,4
PAL0162151303,71000,20700,9000,4
PAL0162151501,71000,18900,10500,4
PAL0162151502,71000,19800,10500,4
PAL0162151503,71000,20700,10500,4
PAL0162160101,75700,18900,0,2
PAL0162160102,75700,19800,0,2
PAL0162160103,75700,20700,0,2
PAL0162160301,75700,18900,1500,2
PAL0162160302,75700,19800,1500,2
PAL0162160303,75700,20700,1500,2
PAL0162160501,75700,18900,3000,2
PAL0162160502,75700,19800,3000,2
PAL0162160503,75700,20700,3000,2
PAL0162160701,75700,18900,4500,2
PAL0162160702,75700,19800,4500,2
PAL0162160703,75700,20700,4500,2
PAL0162160901,75700,18900,6000,2
PAL0162160902,75700,19800,6000,2
PAL0162160903,75700,20700,6000,2
PAL0162161101,75700,18900,7500,2
PAL0162161102,75700,19800,7500,2
PAL0162161103,75700,20700,7500,2
PAL0162161301,75700,18900,9000,2
PAL0162161302,75700,19800,9000,2
PAL0162161303,75700,20700,9000,2
PAL0162161501,75700,18900,10500,2
PAL0162161502,75700,19800,10500,2
PAL0162161503,75700,20700,10500,2
PAL0162170101,71000,21600,0,4
PAL0162170102,71000,22500,0,4
PAL0162170103,71000,23400,0,4
PAL0162170301,71000,21600,1500,4
PAL0162170302,71000,22500,1500,4
PAL0162170303,71000,23400,1500,4
PAL0162170501,71000,21600,3000,4
PAL0162170502,71000,22500,3000,4
PAL0162170503,71000,23400,3000,4
PAL0162170701,71000,21600,4500,4
PAL0162170702,71000,22500,4500,4
PAL0162170703,71000,23400,4500,4
PAL0162170901,71000,21600,6000,4
PAL0162170902,71000,22500,6000,4
PAL0162170903,71000,23400,6000,4
PAL0162171101,71000,21600,7500,4
PAL0162171102,71000,22500,7500,4
PAL0162171103,71000,23400,7500,4
PAL0162171301,71000,21600,9000,4
PAL0162171302,71000,22500,9000,4
PAL0162171303,71000,23400,9000,4
PAL0162171501,71000,21600,10500,4
PAL0162171502,71000,22500,10500,4
PAL0162171503,71000,23400,10500,4
PAL0162180101,75700,21600,0,2
PAL0162180102,75700,22500,0,2
PAL0162180103,75700,23400,0,2
PAL0162180301,75700,21600,1500,2
PAL0162180302,75700,22500,1500,2
PAL0162180303,75700,23400,1500,2
PAL0162180501,75700,21600,3000,2
PAL0162180502,75700,22500,3000,2
PAL0162180503,75700,23400,3000,2
PAL0162180701,75700,21600,4500,2
PAL0162180702,75700,22500,4500,2
PAL0162180703,75700,23400,4500,2
PAL0162180901,75700,21600,6000,2
PAL0162180902,75700,22500,6000,2
PAL0162180903,75700,23400,6000,2
PAL0162181101,75700,21600,7500,2
PAL0162181102,75700,22500,7500,2
PAL0162181103,75700,23400,7500,2
PAL0162181301,75700,21600,9000,2
PAL0162181302,75700,22500,9000,2
PAL0162181303,75700,23400,9000,2
PAL0162181501,75700,21600,10500,2
PAL0162181502,75700,22500,10500,2
PAL0162181503,75700,23400,10500,2
PAL0162190101,71000,24200,0,4
PAL0162190102,71000,25100,0,4
PAL0162190103,71000,26000,0,4
PAL0162190301,71000,24200,1500,4
PAL0162190302,71000,25100,1500,4
PAL0162190303,71000,26000,1500,4
PAL0162190501,71000,24200,3000,4
PAL0162190502,71000,25100,3000,4
PAL0162190503,71000,26000,3000,4
PAL0162190701,71000,24200,4500,4
PAL0162190702,71000,25100,4500,4
PAL0162190703,71000,26000,4500,4
PAL0162190901,71000,24200,6000,4
PAL0162190902,71000,25100,6000,4
PAL0162190903,71000,26000,6000,4
PAL0162191101,71000,24200,7500,4
PAL0162191102,71000,25100,7500,4
PAL0162191103,71000,26000,7500,4
PAL0162191301,71000,24200,9000,4
PAL0162191302,71000,25100,9000,4
PAL0162191303,71000,26000,9000,4
PAL0162191501,71000,24200,10500,4
PAL0162191502,71000,25100,10500,4
PAL0162191503,71000,26000,10500,4
PAL0162200101,75700,24200,0,2
PAL0162200102,75700,25100,0,2
PAL0162200103,75700,26000,0,2
PAL0162200301,75700,24200,1500,2
PAL0162200302,75700,25100,1500,2
PAL0162200303,75700,26000,1500,2
PAL0162200501,75700,24200,3000,2
PAL0162200502,75700,25100,3000,2
PAL0162200503,75700,26000,3000,2
PAL0162200701,75700,24200,4500,2
PAL0162200702,75700,25100,4500,2
PAL0162200703,75700,26000,4500,2
PAL0162200901,75700,24200,6000,2
PAL0162200902,75700,25100,6000,2
PAL0162200903,75700,26000,6000,2
PAL0162201101,75700,24200,7500,2
PAL0162201102,75700,25100,7500,2
PAL0162201103,75700,26000,7500,2
PAL0162201301,75700,24200,9000,2
PAL0162201302,75700,25100,9000,2
PAL0162201303,75700,26000,9000,2
PAL0162201501,75700,24200,10500,2
PAL0162201502,75700,25100,10500,2
PAL0162201503,75700,26000,10500,2
PAL0162210101,71000,26900,0,4
PAL0162210102,71000,27800,0,4
PAL0162210103,71000,28700,0,4
PAL0162210301,71000,26900,1500,4
PAL0162210302,71000,27800,1500,4
PAL0162210303,71000,28700,1500,4
PAL0162210501,71000,26900,3000,4
PAL0162210502,71000,27800,3000,4
PAL0162210503,71000,28700,3000,4
PAL0162210701,71000,26900,4500,4
PAL0162210702,71000,27800,4500,4
PAL0162210703,71000,28700,4500,4
PAL0162210901,71000,26900,6000,4
PAL0162210902,71000,27800,6000,4
PAL0162210903,71000,28700,6000,4
PAL0162211101,71000,26900,7500,4
PAL0162211102,71000,27800,7500,4
PAL0162211103,71000,28700,7500,4
PAL0162211301,71000,26900,9000,4
PAL0162211302,71000,27800,9000,4
PAL0162211303,71000,28700,9000,4
PAL0162211501,71000,26900,10500,4
PAL0162211502,71000,27800,10500,4
PAL0162211503,71000,28700,10500,4
PAL0162220101,75700,26900,0,2
PAL0162220102,75700,27800,0,2
PAL0162220103,75700,28700,0,2
PAL0162220301,75700,26900,1500,2
PAL0162220302,75700,27800,1500,2
PAL0162220303,75700,28700,1500,2
PAL0162220501,75700,26900,3000,2
PAL0162220502,75700,27800,3000,2
PAL0162220503,75700,28700,3000,2
PAL0162220701,75700,26900,4500,2
PAL0162220702,75700,27800,4500,2
PAL0162220703,75700,28700,4500,2
PAL0162220901,75700,26900,6000,2
PAL0162220902,75700,27800,6000,2
PAL0162220903,75700,28700,6000,2
PAL0162221101,75700,26900,7500,2
PAL0162221102,75700,27800,7500,2
PAL0162221103,75700,28700,7500,2
PAL0162221301,75700,26900,9000,2
PAL0162221302,75700,27800,9000,2
PAL0162221303,75700,28700,9000,2
PAL0162221501,75700,26900,10500,2
PAL0162221502,75700,27800,10500,2
PAL0162221503,75700,28700,10500,2
PAL0162230101,71000,29600,0,4
PAL0162230102,71000,30500,0,4
PAL0162230103,71000,31400,0,4
PAL0162230301,71000,29600,1500,4
PAL0162230302,71000,30500,1500,4
PAL0162230303,71000,31400,1500,4
PAL0162230501,71000,29600,3000,4
PAL0162230502,71000,30500,3000,4
PAL0162230503,71000,31400,3000,4
PAL0162230701,71000,29600,4500,4
PAL0162230702,71000,30500,4500,4
PAL0162230703,71000,31400,4500,4
PAL0162230901,71000,29600,6000,4
PAL0162230902,71000,30500,6000,4
PAL0162230903,71000,31400,6000,4
PAL0162231101,71000,29600,7500,4
PAL0162231102,71000,30500,7500,4
PAL0162231103,71000,31400,7500,4
PAL0162231301,71000,29600,9000,4
PAL0162231302,71000,30500,9000,4
PAL0162231303,71000,31400,9000,4
PAL0162231501,71000,29600,10500,4
PAL0162231502,71000,30500,10500,4
PAL0162231503,71000,31400,10500,4
PAL0162240101,75700,29600,0,2
PAL0162240102,75700,30500,0,2
PAL0162240103,75700,31400,0,2
PAL0162240301,75700,29600,1500,2
PAL0162240302,75700,30500,1500,2
PAL0162240303,75700,31400,1500,2
PAL0162240501,75700,29600,3000,2
PAL0162240502,75700,30500,3000,2
PAL0162240503,75700,31400,3000,2
PAL0162240701,75700,29600,4500,2
PAL0162240702,75700,30500,4500,2
PAL0162240703,75700,31400,4500,2
PAL0162240901,75700,29600,6000,2
PAL0162240902,75700,30500,6000,2
PAL0162240903,75700,31400,6000,2
PAL0162241101,75700,29600,7500,2
PAL0162241102,75700,30500,7500,2
PAL0162241103,75700,31400,7500,2
PAL0162241301,75700,29600,9000,2
PAL0162241302,75700,30500,9000,2
PAL0162241303,75700,31400,9000,2
PAL0162241501,75700,29600,10500,2
PAL0162241502,75700,30500,10500,2
PAL0162241503,75700,31400,10500,2
PAL0162250101,71000,32300,0,4
PAL0162250102,71000,33200,0,4
PAL0162250103,71000,34100,0,4
PAL0162250301,71000,32300,1500,4
PAL0162250302,71000,33200,1500,4
PAL0162250303,71000,34100,1500,4
PAL0162250501,71000,32300,3000,4
PAL0162250502,71000,33200,3000,4
PAL0162250503,71000,34100,3000,4
PAL0162250701,71000,32300,4500,4
PAL0162250702,71000,33200,4500,4
PAL0162250703,71000,34100,4500,4
PAL0162250901,71000,32300,6000,4
PAL0162250902,71000,33200,6000,4
PAL0162250903,71000,34100,6000,4
PAL0162251101,71000,32300,7500,4
PAL0162251102,71000,33200,7500,4
PAL0162251103,71000,34100,7500,4
PAL0162251301,71000,32300,9000,4
PAL0162251302,71000,33200,9000,4
PAL0162251303,71000,34100,9000,4
PAL0162251501,71000,32300,10500,4
PAL0162251502,71000,33200,10500,4
PAL0162251503,71000,34100,10500,4
PAL0162260101,75700,32300,0,2
PAL0162260102,75700,33200,0,2
PAL0162260103,75700,34100,0,2
PAL0162260301,75700,32300,1500,2
PAL0162260302,75700,33200,1500,2
PAL0162260303,75700,34100,1500,2
PAL0162260501,75700,32300,3000,2
PAL0162260502,75700,33200,3000,2
PAL0162260503,75700,34100,3000,2
PAL0162260701,75700,32300,4500,2
PAL0162260702,75700,33200,4500,2
PAL0162260703,75700,34100,4500,2
PAL0162260901,75700,32300,6000,2
PAL0162260902,75700,33200,6000,2
PAL0162260903,75700,34100,6000,2
PAL0162261101,75700,32300,7500,2
PAL0162261102,75700,33200,7500,2
PAL0162261103,75700,34100,7500,2
PAL0162261301,75700,32300,9000,2
PAL0162261302,75700,33200,9000,2
PAL0162261303,75700,34100,9000,2
PAL0162261501,75700,32300,10500,2
PAL0162261502,75700,33200,10500,2
PAL0162261503,75700,34100,10500,2
